Lat,Lon
41.87378222734623,-87.7430155004077
41.88144395781417,-87.73657587884328
41.88591703447332,-87.71391657797396
41.881827376655345,-87.70147112863286
41.88425564255557,-87.7057626628884
41.895245586639994,-87.72215632374464
41.86898159306127,-87.69417552039843
